id,state_id/id,name
19045,base.state_us_16,Clinton County
19047,base.state_us_16,Crawford County
19049,base.state_us_16,Dallas County
19051,base.state_us_16,Davis County
19053,base.state_us_16,Decatur County
19055,base.state_us_16,Delaware County
19057,base.state_us_16,Des Moines County
19059,base.state_us_16,Dickinson County
19061,base.state_us_16,Dubuque County
19063,base.state_us_16,Emmet County
19065,base.state_us_16,Fayette County
19067,base.state_us_16,Floyd County
19069,base.state_us_16,Franklin County
19071,base.state_us_16,Fremont County
19073,base.state_us_16,Greene County
19075,base.state_us_16,Grundy County
19077,base.state_us_16,Guthrie County
19079,base.state_us_16,Hamilton County
19081,base.state_us_16,Hancock County
19083,base.state_us_16,Hardin County
19085,base.state_us_16,Harrison County
19087,base.state_us_16,Henry County
19089,base.state_us_16,Howard County
19091,base.state_us_16,Humboldt County
19093,base.state_us_16,Ida County
19095,base.state_us_16,Iowa County
19097,base.state_us_16,Jackson County
19099,base.state_us_16,Jasper County
19101,base.state_us_16,Jefferson County
19103,base.state_us_16,Johnson County
19105,base.state_us_16,Jones County
19107,base.state_us_16,Keokuk County
19109,base.state_us_16,Kossuth County
19111,base.state_us_16,Lee County
19113,base.state_us_16,Linn County
19115,base.state_us_16,Louisa County
19117,base.state_us_16,Lucas County
19119,base.state_us_16,Lyon County
19121,base.state_us_16,Madison County
19123,base.state_us_16,Mahaska County
19125,base.state_us_16,Marion County
19127,base.state_us_16,Marshall County
19129,base.state_us_16,Mills County
19131,base.state_us_16,Mitchell County
19133,base.state_us_16,Monona County
19135,base.state_us_16,Monroe County
19137,base.state_us_16,Montgomery County
19139,base.state_us_16,Muscatine County
19141,base.state_us_16,O'Brien County
19143,base.state_us_16,Osceola County
19145,base.state_us_16,Page County
19147,base.state_us_16,Palo Alto County
19149,base.state_us_16,Plymouth County
19151,base.state_us_16,Pocahontas County
19153,base.state_us_16,Polk County
19155,base.state_us_16,Pottawattamie County
19157,base.state_us_16,Poweshiek County
19159,base.state_us_16,Ringgold County
19161,base.state_us_16,Sac County
19163,base.state_us_16,Scott County
19165,base.state_us_16,Shelby County
19167,base.state_us_16,Sioux County
19169,base.state_us_16,Story County
19171,base.state_us_16,Tama County
19173,base.state_us_16,Taylor County
19175,base.state_us_16,Union County
19177,base.state_us_16,Van Buren County
19179,base.state_us_16,Wapello County
19181,base.state_us_16,Warren County
19183,base.state_us_16,Washington County
19185,base.state_us_16,Wayne County
19187,base.state_us_16,Webster County
19189,base.state_us_16,Winnebago County
19191,base.state_us_16,Winneshiek County
19193,base.state_us_16,Woodbury County
19195,base.state_us_16,Worth County
19197,base.state_us_16,Wright County
20001,base.state_us_17,Allen County
20003,base.state_us_17,Anderson County
20005,base.state_us_17,Atchison County
20007,base.state_us_17,Barber County
20009,base.state_us_17,Barton County
20011,base.state_us_17,Bourbon County
20013,base.state_us_17,Brown County
20015,base.state_us_17,Butler County
20017,base.state_us_17,Chase County
20019,base.state_us_17,Chautauqua County
20021,base.state_us_17,Cherokee County
20023,base.state_us_17,Cheyenne County
20025,base.state_us_17,Clark County
20027,base.state_us_17,Clay County
20029,base.state_us_17,Cloud County
20031,base.state_us_17,Coffey County
20033,base.state_us_17,Comanche County
20035,base.state_us_17,Cowley County
20037,base.state_us_17,Crawford County
20039,base.state_us_17,Decatur County
20041,base.state_us_17,Dickinson County
20043,base.state_us_17,Doniphan County
20045,base.state_us_17,Douglas County
20047,base.state_us_17,Edwards County
20049,base.state_us_17,Elk County
20051,base.state_us_17,Ellis County
20053,base.state_us_17,Ellsworth County
20055,base.state_us_17,Finney County
20057,base.state_us_17,Ford County
20059,base.state_us_17,Franklin County
20061,base.state_us_17,Geary County
20063,base.state_us_17,Gove County
20065,base.state_us_17,Graham County
20067,base.state_us_17,Grant County
20069,base.state_us_17,Gray County
20071,base.state_us_17,Greeley County
20073,base.state_us_17,Greenwood County
20075,base.state_us_17,Hamilton County
20077,base.state_us_17,Harper County
20079,base.state_us_17,Harvey County
20081,base.state_us_17,Haskell County
20083,base.state_us_17,Hodgeman County
20085,base.state_us_17,Jackson County
20087,base.state_us_17,Jefferson County
20089,base.state_us_17,Jewell County
20091,base.state_us_17,Johnson County
20093,base.state_us_17,Kearny County
20095,base.state_us_17,Kingman County
20097,base.state_us_17,Kiowa County
20099,base.state_us_17,Labette County
20101,base.state_us_17,Lane County
20103,base.state_us_17,Leavenworth County
20105,base.state_us_17,Lincoln County
20107,base.state_us_17,Linn County
20109,base.state_us_17,Logan County
20111,base.state_us_17,Lyon County
20113,base.state_us_17,McPherson County
20115,base.state_us_17,Marion County
20117,base.state_us_17,Marshall County
20119,base.state_us_17,Meade County
20121,base.state_us_17,Miami County
20123,base.state_us_17,Mitchell County
20125,base.state_us_17,Montgomery County
20127,base.state_us_17,Morris County
20129,base.state_us_17,Morton County
20131,base.state_us_17,Nemaha County
20133,base.state_us_17,Neosho County
20135,base.state_us_17,Ness County
20137,base.state_us_17,Norton County
20139,base.state_us_17,Osage County
20141,base.state_us_17,Osborne County
20143,base.state_us_17,Ottawa County
20145,base.state_us_17,Pawnee County
20147,base.state_us_17,Phillips County
20149,base.state_us_17,Pottawatomie County
20151,base.state_us_17,Pratt County
20153,base.state_us_17,Rawlins County
20155,base.state_us_17,Reno County
20157,base.state_us_17,Republic County
20159,base.state_us_17,Rice County
20161,base.state_us_17,Riley County
20163,base.state_us_17,Rooks County
20165,base.state_us_17,Rush County
20167,base.state_us_17,Russell County
20169,base.state_us_17,Saline County
20171,base.state_us_17,Scott County
20173,base.state_us_17,Sedgwick County
20175,base.state_us_17,Seward County
20177,base.state_us_17,Shawnee County
20179,base.state_us_17,Sheridan County
20181,base.state_us_17,Sherman County
20183,base.state_us_17,Smith County
20185,base.state_us_17,Stafford County
20187,base.state_us_17,Stanton County
20189,base.state_us_17,Stevens County
20191,base.state_us_17,Sumner County
20193,base.state_us_17,Thomas County
20195,base.state_us_17,Trego County
20197,base.state_us_17,Wabaunsee County
20199,base.state_us_17,Wallace County
20201,base.state_us_17,Washington County
20203,base.state_us_17,Wichita County
20205,base.state_us_17,Wilson County
20207,base.state_us_17,Woodson County
20209,base.state_us_17,Wyandotte County
21001,base.state_us_18,Adair County
21003,base.state_us_18,Allen County
21005,base.state_us_18,Anderson County
21007,base.state_us_18,Ballard County
21009,base.state_us_18,Barren County
21011,base.state_us_18,Bath County
21013,base.state_us_18,Bell County
21015,base.state_us_18,Boone County
21017,base.state_us_18,Bourbon County
21019,base.state_us_18,Boyd County
21021,base.state_us_18,Boyle County
21023,base.state_us_18,Bracken County
21025,base.state_us_18,Breathitt County
21027,base.state_us_18,Breckinridge County
21029,base.state_us_18,Bullitt County
21031,base.state_us_18,Butler County
21033,base.state_us_18,Caldwell County
21035,base.state_us_18,Calloway County
21037,base.state_us_18,Campbell County
21039,base.state_us_18,Carlisle County
21041,base.state_us_18,Carroll County
21043,base.state_us_18,Carter County
21045,base.state_us_18,Casey County
21047,base.state_us_18,Christian County
21049,base.state_us_18,Clark County
21051,base.state_us_18,Clay County
21053,base.state_us_18,Clinton County
21055,base.state_us_18,Crittenden County
21057,base.state_us_18,Cumberland County
21059,base.state_us_18,Daviess County
21061,base.state_us_18,Edmonson County
21063,base.state_us_18,Elliott County
21065,base.state_us_18,Estill County
21067,base.state_us_18,Fayette County
21069,base.state_us_18,Fleming County
21071,base.state_us_18,Floyd County
21073,base.state_us_18,Franklin County
21075,base.state_us_18,Fulton County
21077,base.state_us_18,Gallatin County
21079,base.state_us_18,Garrard County
21081,base.state_us_18,Grant County
21083,base.state_us_18,Graves County
21085,base.state_us_18,Grayson County
21087,base.state_us_18,Green County
21089,base.state_us_18,Greenup County
21091,base.state_us_18,Hancock County
21093,base.state_us_18,Hardin County
21095,base.state_us_18,Harlan County
21097,base.state_us_18,Harrison County
21099,base.state_us_18,Hart County
21101,base.state_us_18,Henderson County
21103,base.state_us_18,Henry County
21105,base.state_us_18,Hickman County
21107,base.state_us_18,Hopkins County
21109,base.state_us_18,Jackson County
21111,base.state_us_18,Jefferson County
21113,base.state_us_18,Jessamine County
21115,base.state_us_18,Johnson County
21117,base.state_us_18,Kenton County
21119,base.state_us_18,Knott County
21121,base.state_us_18,Knox County
21123,base.state_us_18,Larue County
21125,base.state_us_18,Laurel County
21127,base.state_us_18,Lawrence County
21129,base.state_us_18,Lee County
21131,base.state_us_18,Leslie County
21133,base.state_us_18,Letcher County
21135,base.state_us_18,Lewis County
21137,base.state_us_18,Lincoln County
21139,base.state_us_18,Livingston County
21141,base.state_us_18,Logan County
21143,base.state_us_18,Lyon County
21145,base.state_us_18,McCracken County
21147,base.state_us_18,McCreary County
21149,base.state_us_18,McLean County
21151,base.state_us_18,Madison County
21153,base.state_us_18,Magoffin County
21155,base.state_us_18,Marion County
21157,base.state_us_18,Marshall County
21159,base.state_us_18,Martin County
21161,base.state_us_18,Mason County
21163,base.state_us_18,Meade County
21165,base.state_us_18,Menifee County
21167,base.state_us_18,Mercer County
21169,base.state_us_18,Metcalfe County
21171,base.state_us_18,Monroe County
21173,base.state_us_18,Montgomery County
21175,base.state_us_18,Morgan County
21177,base.state_us_18,Muhlenberg County
21179,base.state_us_18,Nelson County
21181,base.state_us_18,Nicholas County
21183,base.state_us_18,Ohio County
21185,base.state_us_18,Oldham County
21187,base.state_us_18,Owen County
21189,base.state_us_18,Owsley County
21191,base.state_us_18,Pendleton County
21193,base.state_us_18,Perry County
21195,base.state_us_18,Pike County
21197,base.state_us_18,Powell County
21199,base.state_us_18,Pulaski County
21201,base.state_us_18,Robertson County
21203,base.state_us_18,Rockcastle County
21205,base.state_us_18,Rowan County
21207,base.state_us_18,Russell County
21209,base.state_us_18,Scott County
21211,base.state_us_18,Shelby County
21213,base.state_us_18,Simpson County
21215,base.state_us_18,Spencer County
21217,base.state_us_18,Taylor County
21219,base.state_us_18,Todd County
21221,base.state_us_18,Trigg County
21223,base.state_us_18,Trimble County
21225,base.state_us_18,Union County
21227,base.state_us_18,Warren County
21229,base.state_us_18,Washington County
21231,base.state_us_18,Wayne County
21233,base.state_us_18,Webster County
21235,base.state_us_18,Whitley County
21237,base.state_us_18,Wolfe County
21239,base.state_us_18,Woodford County
22001,base.state_us_19,Acadia Parish
22003,base.state_us_19,Allen Parish
22005,base.state_us_19,Ascension Parish
22007,base.state_us_19,Assumption Parish
22009,base.state_us_19,Avoyelles Parish
22011,base.state_us_19,Beauregard Parish
22013,base.state_us_19,Bienville Parish
22015,base.state_us_19,Bossier Parish
22017,base.state_us_19,Caddo Parish
22019,base.state_us_19,Calcasieu Parish
22021,base.state_us_19,Caldwell Parish
22023,base.state_us_19,Cameron Parish
22025,base.state_us_19,Catahoula Parish
22027,base.state_us_19,Claiborne Parish
22029,base.state_us_19,Concordia Parish
22031,base.state_us_19,De Soto Parish
22033,base.state_us_19,East Baton Rouge Parish
22035,base.state_us_19,East Carroll Parish
22037,base.state_us_19,East Feliciana Parish
22039,base.state_us_19,Evangeline Parish
22041,base.state_us_19,Franklin Parish
22043,base.state_us_19,Grant Parish
22045,base.state_us_19,Iberia Parish
22047,base.state_us_19,Iberville Parish
22049,base.state_us_19,Jackson Parish
22051,base.state_us_19,Jefferson Parish
22053,base.state_us_19,Jefferson Davis Parish
22055,base.state_us_19,Lafayette Parish
22057,base.state_us_19,Lafourche Parish
22059,base.state_us_19,La Salle Parish
22061,base.state_us_19,Lincoln Parish
22063,base.state_us_19,Livingston Parish
22065,base.state_us_19,Madison Parish
22067,base.state_us_19,Morehouse Parish
22069,base.state_us_19,Natchitoches Parish
22071,base.state_us_19,Orleans Parish
22073,base.state_us_19,Ouachita Parish
22075,base.state_us_19,Plaquemines Parish
22077,base.state_us_19,Pointe Coupee Parish
22079,base.state_us_19,Rapides Parish
22081,base.state_us_19,Red River Parish
22083,base.state_us_19,Richland Parish
22085,base.state_us_19,Sabine Parish
22087,base.state_us_19,St. Bernard Parish
22089,base.state_us_19,St. Charles Parish
22091,base.state_us_19,St. Helena Parish
22093,base.state_us_19,St. James Parish
22095,base.state_us_19,St. John the Baptist Parish
22097,base.state_us_19,St. Landry Parish
22099,base.state_us_19,St. Martin Parish
22101,base.state_us_19,St. Mary Parish
22103,base.state_us_19,St. Tammany Parish
22105,base.state_us_19,Tangipahoa Parish
22107,base.state_us_19,Tensas Parish
22109,base.state_us_19,Terrebonne Parish
22111,base.state_us_19,Union Parish
22113,base.state_us_19,Vermilion Parish
22115,base.state_us_19,Vernon Parish
22117,base.state_us_19,Washington Parish
22119,base.state_us_19,Webster Parish
22121,base.state_us_19,West Baton Rouge Parish
22123,base.state_us_19,West Carroll Parish
22125,base.state_us_19,West Feliciana Parish
22127,base.state_us_19,Winn Parish
23001,base.state_us_20,Androscoggin County
23003,base.state_us_20,Aroostook County
23005,base.state_us_20,Cumberland County
23007,base.state_us_20,Franklin County
23009,base.state_us_20,Hancock County
23011,base.state_us_20,Kennebec County
23013,base.state_us_20,Knox County
23015,base.state_us_20,Lincoln County
23017,base.state_us_20,Oxford County
23019,base.state_us_20,Penobscot County
23021,base.state_us_20,Piscataquis County
23023,base.state_us_20,Sagadahoc County
23025,base.state_us_20,Somerset County
23027,base.state_us_20,Waldo County
23029,base.state_us_20,Washington County
23031,base.state_us_20,York County
24001,base.state_us_33,Allegany County
24003,base.state_us_33,Anne Arundel County
24005,base.state_us_33,Baltimore County
24009,base.state_us_33,Calvert County
24011,base.state_us_33,Caroline County
24013,base.state_us_33,Carroll County
24015,base.state_us_33,Cecil County
24017,base.state_us_33,Charles County
24019,base.state_us_33,Dorchester County
24021,base.state_us_33,Frederick County
24023,base.state_us_33,Garrett County
24025,base.state_us_33,Harford County
24027,base.state_us_33,Howard County
24029,base.state_us_33,Kent County
24031,base.state_us_33,Montgomery County
24033,base.state_us_33,Prince George's County
24035,base.state_us_33,Queen Anne's County
24037,base.state_us_33,St. Mary's County
24039,base.state_us_33,Somerset County
24041,base.state_us_33,Talbot County
24043,base.state_us_33,Washington County
24045,base.state_us_33,Wicomico County
24047,base.state_us_33,Worcester County
24510,base.state_us_33,Baltimore city
25001,base.state_us_34,Barnstable County
25003,base.state_us_34,Berkshire County
25005,base.state_us_34,Bristol County
25007,base.state_us_34,Dukes County
25009,base.state_us_34,Essex County
25011,base.state_us_34,Franklin County
25013,base.state_us_34,Hampden County
25015,base.state_us_34,Hampshire County
25017,base.state_us_34,Middlesex County
25019,base.state_us_34,Nantucket County
25021,base.state_us_34,Norfolk County
25023,base.state_us_34,Plymouth County
25025,base.state_us_34,Suffolk County
25027,base.state_us_34,Worcester County
26001,base.state_us_35,Alcona County
26003,base.state_us_35,Alger County
26005,base.state_us_35,Allegan County
26007,base.state_us_35,Alpena County
26009,base.state_us_35,Antrim County
26011,base.state_us_35,Arenac County
26013,base.state_us_35,Baraga County
26015,base.state_us_35,Barry County
26017,base.state_us_35,Bay County
26019,base.state_us_35,Benzie County
26021,base.state_us_35,Berrien County
26023,base.state_us_35,Branch County
26025,base.state_us_35,Calhoun County
26027,base.state_us_35,Cass County
26029,base.state_us_35,Charlevoix County
26031,base.state_us_35,Cheboygan County
26033,base.state_us_35,Chippewa County
26035,base.state_us_35,Clare County
26037,base.state_us_35,Clinton County
26039,base.state_us_35,Crawford County
26041,base.state_us_35,Delta County
26043,base.state_us_35,Dickinson County
26045,base.state_us_35,Eaton County
26047,base.state_us_35,Emmet County
26049,base.state_us_35,Genesee County
26051,base.state_us_35,Gladwin County
26053,base.state_us_35,Gogebic County
26055,base.state_us_35,Grand Traverse County
26057,base.state_us_35,Gratiot County
26059,base.state_us_35,Hillsdale County
26061,base.state_us_35,Houghton County
26063,base.state_us_35,Huron County
26065,base.state_us_35,Ingham County
26067,base.state_us_35,Ionia County
26069,base.state_us_35,Iosco County
26071,base.state_us_35,Iron County
26073,base.state_us_35,Isabella County
26075,base.state_us_35,Jackson County
26077,base.state_us_35,Kalamazoo County
26079,base.state_us_35,Kalkaska County
26081,base.state_us_35,Kent County
26083,base.state_us_35,Keweenaw County
26085,base.state_us_35,Lake County
26087,base.state_us_35,Lapeer County
26089,base.state_us_35,Leelanau County
26091,base.state_us_35,Lenawee County
26093,base.state_us_35,Livingston County
26095,base.state_us_35,Luce County
26097,base.state_us_35,Mackinac County
26099,base.state_us_35,Macomb County
26101,base.state_us_35,Manistee County
26103,base.state_us_35,Marquette County
26105,base.state_us_35,Mason County
26107,base.state_us_35,Mecosta County
26109,base.state_us_35,Menominee County
26111,base.state_us_35,Midland County
26113,base.state_us_35,Missaukee County
26115,base.state_us_35,Monroe County
26117,base.state_us_35,Montcalm County
26119,base.state_us_35,Montmorency County
26121,base.state_us_35,Muskegon County
26123,base.state_us_35,Newaygo County
26125,base.state_us_35,Oakland County
26127,base.state_us_35,Oceana County
26129,base.state_us_35,Ogemaw County
26131,base.state_us_35,Ontonagon County
26133,base.state_us_35,Osceola County
26135,base.state_us_35,Oscoda County
26137,base.state_us_35,Otsego County
26139,base.state_us_35,Ottawa County
26141,base.state_us_35,Presque Isle County
26143,base.state_us_35,Roscommon County
26145,base.state_us_35,Saginaw County
26147,base.state_us_35,St. Clair County
26149,base.state_us_35,St. Joseph County
26151,base.state_us_35,Sanilac County
26153,base.state_us_35,Schoolcraft County
26155,base.state_us_35,Shiawassee County
26157,base.state_us_35,Tuscola County
26159,base.state_us_35,Van Buren County
26161,base.state_us_35,Washtenaw County
26163,base.state_us_35,Wayne County
26165,base.state_us_35,Wexford County
27001,base.state_us_36,Aitkin County
27003,base.state_us_36,Anoka County
27005,base.state_us_36,Becker County
27007,base.state_us_36,Beltrami County
27009,base.state_us_36,Benton County
27011,base.state_us_36,Big Stone County
27013,base.state_us_36,Blue Earth County
27015,base.state_us_36,Brown County
27017,base.state_us_36,Carlton County
27019,base.state_us_36,Carver County
27021,base.state_us_36,Cass County
27023,base.state_us_36,Chippewa County
27025,base.state_us_36,Chisago County
27027,base.state_us_36,Clay County
27029,base.state_us_36,Clearwater County
27031,base.state_us_36,Cook County
27033,base.state_us_36,Cottonwood County
27035,base.state_us_36,Crow Wing County
27037,base.state_us_36,Dakota County
27039,base.state_us_36,Dodge County
27041,base.state_us_36,Douglas County
27043,base.state_us_36,Faribault County
27045,base.state_us_36,Fillmore County
27047,base.state_us_36,Freeborn County
27049,base.state_us_36,Goodhue County
27051,base.state_us_36,Grant County
27053,base.state_us_36,Hennepin County
27055,base.state_us_36,Houston County
27057,base.state_us_36,Hubbard County
27059,base.state_us_36,Isanti County
27061,base.state_us_36,Itasca County
27063,base.state_us_36,Jackson County
27065,base.state_us_36,Kanabec County
27067,base.state_us_36,Kandiyohi County
27069,base.state_us_36,Kittson County
27071,base.state_us_36,Koochiching County
27073,base.state_us_36,Lac qui Parle County
27075,base.state_us_36,Lake County
27077,base.state_us_36,Lake of the Woods County
27079,base.state_us_36,Le Sueur County
27081,base.state_us_36,Lincoln County
27083,base.state_us_36,Lyon County
27085,base.state_us_36,McLeod County
27087,base.state_us_36,Mahnomen County
27089,base.state_us_36,Marshall County
27091,base.state_us_36,Martin County
27093,base.state_us_36,Meeker County
27095,base.state_us_36,Mille Lacs County
27097,base.state_us_36,Morrison County
27099,base.state_us_36,Mower County
27101,base.state_us_36,Murray County
27103,base.state_us_36,Nicollet County
27105,base.state_us_36,Nobles County
27107,base.state_us_36,Norman County
27109,base.state_us_36,Olmsted County
27111,base.state_us_36,Otter Tail County
27113,base.state_us_36,Pennington County
27115,base.state_us_36,Pine County
27117,base.state_us_36,Pipestone County
27119,base.state_us_36,Polk County
27121,base.state_us_36,Pope County
27123,base.state_us_36,Ramsey County
27125,base.state_us_36,Red Lake County
27127,base.state_us_36,Redwood County
27129,base.state_us_36,Renville County
27131,base.state_us_36,Rice County
27133,base.state_us_36,Rock County
27135,base.state_us_36,Roseau County
27137,base.state_us_36,St. Louis County
27139,base.state_us_36,Scott County
27141,base.state_us_36,Sherburne County
27143,base.state_us_36,Sibley County
27145,base.state_us_36,Stearns County
27147,base.state_us_36,Steele County
27149,base.state_us_36,Stevens County
27151,base.state_us_36,Swift County
27153,base.state_us_36,Todd County
27155,base.state_us_36,Traverse County
27157,base.state_us_36,Wabasha County
27159,base.state_us_36,Wadena County
27161,base.state_us_36,Waseca County
27163,base.state_us_36,Washington County
27165,base.state_us_36,Watonwan County
27167,base.state_us_36,Wilkin County
27169,base.state_us_36,Winona County
27171,base.state_us_36,Wright County
27173,base.state_us_36,Yellow Medicine County
28001,base.state_us_37,Adams County
28003,base.state_us_37,Alcorn County
28005,base.state_us_37,Amite County
28007,base.state_us_37,Attala County
28009,base.state_us_37,Benton County
28011,base.state_us_37,Bolivar County
28013,base.state_us_37,Calhoun County
28015,base.state_us_37,Carroll County
28017,base.state_us_37,Chickasaw County
28019,base.state_us_37,Choctaw County
28021,base.state_us_37,Claiborne County
28023,base.state_us_37,Clarke County
28025,base.state_us_37,Clay County
28027,base.state_us_37,Coahoma County
28029,base.state_us_37,Copiah County
28031,base.state_us_37,Covington County
28033,base.state_us_37,DeSoto County
28035,base.state_us_37,Forrest County
28037,base.state_us_37,Franklin County
28039,base.state_us_37,George County
28041,base.state_us_37,Greene County
28043,base.state_us_37,Grenada County
28045,base.state_us_37,Hancock County
28047,base.state_us_37,Harrison County
28049,base.state_us_37,Hinds County
28051,base.state_us_37,Holmes County
28053,base.state_us_37,Humphreys County
28055,base.state_us_37,Issaquena County
28057,base.state_us_37,Itawamba County
28059,base.state_us_37,Jackson County
28061,base.state_us_37,Jasper County
28063,base.state_us_37,Jefferson County
28065,base.state_us_37,Jefferson Davis County
28067,base.state_us_37,Jones County
28069,base.state_us_37,Kemper County
28071,base.state_us_37,Lafayette County
28073,base.state_us_37,Lamar County
28075,base.state_us_37,Lauderdale County
28077,base.state_us_37,Lawrence County
28079,base.state_us_37,Leake County
28081,base.state_us_37,Lee County
28083,base.state_us_37,Leflore County
28085,base.state_us_37,Lincoln County
28087,base.state_us_37,Lowndes County
28089,base.state_us_37,Madison County
28091,base.state_us_37,Marion County
28093,base.state_us_37,Marshall County
28095,base.state_us_37,Monroe County
28097,base.state_us_37,Montgomery County
28099,base.state_us_37,Neshoba County
28101,base.state_us_37,Newton County
28103,base.state_us_37,Noxubee County
28105,base.state_us_37,Oktibbeha County
28107,base.state_us_37,Panola County
28109,base.state_us_37,Pearl River County
28111,base.state_us_37,Perry County
28113,base.state_us_37,Pike County
28115,base.state_us_37,Pontotoc County
28117,base.state_us_37,Prentiss County
28119,base.state_us_37,Quitman County
28121,base.state_us_37,Rankin County
28123,base.state_us_37,Scott County
28125,base.state_us_37,Sharkey County
28127,base.state_us_37,Simpson County
28129,base.state_us_37,Smith County
28131,base.state_us_37,Stone County
28133,base.state_us_37,Sunflower County
28135,base.state_us_37,Tallahatchie County
28137,base.state_us_37,Tate County
28139,base.state_us_37,Tippah County
28141,base.state_us_37,Tishomingo County
28143,base.state_us_37,Tunica County
28145,base.state_us_37,Union County
28147,base.state_us_37,Walthall County
28149,base.state_us_37,Warren County
28151,base.state_us_37,Washington County
28153,base.state_us_37,Wayne County
28155,base.state_us_37,Webster County
28157,base.state_us_37,Wilkinson County
28159,base.state_us_37,Winston County
28161,base.state_us_37,Yalobusha County
28163,base.state_us_37,Yazoo County
29001,base.state_us_38,Adair County
29003,base.state_us_38,Andrew County
29005,base.state_us_38,Atchison County
29007,base.state_us_38,Audrain County
29009,base.state_us_38,Barry County
29011,base.state_us_38,Barton County
29013,base.state_us_38,Bates County
29015,base.state_us_38,Benton County
29017,base.state_us_38,Bollinger County
29019,base.state_us_38,Boone County
29021,base.state_us_38,Buchanan County
29023,base.state_us_38,Butler County
29025,base.state_us_38,Caldwell County
29027,base.state_us_38,Callaway County
29029,base.state_us_38,Camden County
29031,base.state_us_38,Cape Girardeau County
29033,base.state_us_38,Carroll County
29035,base.state_us_38,Carter County
29037,base.state_us_38,Cass County
29039,base.state_us_38,Cedar County
29041,base.state_us_38,Chariton County
29043,base.state_us_38,Christian County
29045,base.state_us_38,Clark County
29047,base.state_us_38,Clay County
29049,base.state_us_38,Clinton County
29051,base.state_us_38,Cole County
29053,base.state_us_38,Cooper County
29055,base.state_us_38,Crawford County
29057,base.state_us_38,Dade County
29059,base.state_us_38,Dallas County
29061,base.state_us_38,Daviess County
29063,base.state_us_38,DeKalb County
29065,base.state_us_38,Dent County
29067,base.state_us_38,Douglas County
29069,base.state_us_38,Dunklin County
29071,base.state_us_38,Franklin County
29073,base.state_us_38,Gasconade County
29075,base.state_us_38,Gentry County
29077,base.state_us_38,Greene County
29079,base.state_us_38,Grundy County
29081,base.state_us_38,Harrison County
29083,base.state_us_38,Henry County
29085,base.state_us_38,Hickory County
29087,base.state_us_38,Holt County
29089,base.state_us_38,Howard County
29091,base.state_us_38,Howell County
29093,base.state_us_38,Iron County
29095,base.state_us_38,Jackson County
29097,base.state_us_38,Jasper County
29099,base.state_us_38,Jefferson County
29101,base.state_us_38,Johnson County
29103,base.state_us_38,Knox County
29105,base.state_us_38,Laclede County
29107,base.state_us_38,Lafayette County
29109,base.state_us_38,Lawrence County
29111,base.state_us_38,Lewis County
29113,base.state_us_38,Lincoln County
29115,base.state_us_38,Linn County
29117,base.state_us_38,Livingston County
29119,base.state_us_38,McDonald County
29121,base.state_us_38,Macon County
29123,base.state_us_38,Madison County
29125,base.state_us_38,Maries County
29127,base.state_us_38,Marion County
29129,base.state_us_38,Mercer County
29131,base.state_us_38,Miller County
29133,base.state_us_38,Mississippi County
29135,base.state_us_38,Moniteau County
29137,base.state_us_38,Monroe County
29139,base.state_us_38,Montgomery County
29141,base.state_us_38,Morgan County
29143,base.state_us_38,New Madrid County
29145,base.state_us_38,Newton County
29147,base.state_us_38,Nodaway County
29149,base.state_us_38,Oregon County
29151,base.state_us_38,Osage County
29153,base.state_us_38,Ozark County
29155,base.state_us_38,Pemiscot County
29157,base.state_us_38,Perry County
29159,base.state_us_38,Pettis County
29161,base.state_us_38,Phelps County
29163,base.state_us_38,Pike County
29165,base.state_us_38,Platte County
29167,base.state_us_38,Polk County
29169,base.state_us_38,Pulaski County
29171,base.state_us_38,Putnam County
29173,base.state_us_38,Ralls County
29175,base.state_us_38,Randolph County
29177,base.state_us_38,Ray County
29179,base.state_us_38,Reynolds County
29181,base.state_us_38,Ripley County
29183,base.state_us_38,St. Charles County
29185,base.state_us_38,St. Clair County
29186,base.state_us_38,Ste. Genevieve County
29187,base.state_us_38,St. Francois County
29189,base.state_us_38,St. Louis County
29195,base.state_us_38,Saline County
29197,base.state_us_38,Schuyler County
29199,base.state_us_38,Scotland County
29201,base.state_us_38,Scott County
29203,base.state_us_38,Shannon County
29205,base.state_us_38,Shelby County
29207,base.state_us_38,Stoddard County
29209,base.state_us_38,Stone County
29211,base.state_us_38,Sullivan County
29213,base.state_us_38,Taney County
29215,base.state_us_38,Texas County
29217,base.state_us_38,Vernon County
29219,base.state_us_38,Warren County
29221,base.state_us_38,Washington County
29223,base.state_us_38,Wayne County
29225,base.state_us_38,Webster County
29227,base.state_us_38,Worth County
29229,base.state_us_38,Wright County
29510,base.state_us_38,St. Louis city
30001,base.state_us_21,Beaverhead County
30003,base.state_us_21,Big Horn County
30005,base.state_us_21,Blaine County
30007,base.state_us_21,Broadwater County
30009,base.state_us_21,Carbon County
30011,base.state_us_21,Carter County
30013,base.state_us_21,Cascade County
30015,base.state_us_21,Chouteau County
30017,base.state_us_21,Custer County
30019,base.state_us_21,Daniels County
30021,base.state_us_21,Dawson County
30023,base.state_us_21,Deer Lodge County
30025,base.state_us_21,Fallon County
30027,base.state_us_21,Fergus County
30029,base.state_us_21,Flathead County
30031,base.state_us_21,Gallatin County
30033,base.state_us_21,Garfield County
30035,base.state_us_21,Glacier County
30037,base.state_us_21,Golden Valley County
30039,base.state_us_21,Granite County
